recover_id,drug_emb_0,drug_emb_1,drug_emb_2,drug_emb_3,drug_emb_4,drug_emb_5,drug_emb_6,drug_emb_7,drug_emb_8,drug_emb_9,drug_emb_10,drug_emb_11,drug_emb_12,drug_emb_13,drug_emb_14,drug_emb_15,drug_emb_16,drug_emb_17,drug_emb_18,drug_emb_19,drug_emb_20,drug_emb_21,drug_emb_22,drug_emb_23,drug_emb_24,drug_emb_25,drug_emb_26,drug_emb_27,drug_emb_28,drug_emb_29,drug_emb_30,drug_emb_31,drug_emb_32,drug_emb_33,drug_emb_34,drug_emb_35,drug_emb_36,drug_emb_37,drug_emb_38,drug_emb_39,drug_emb_40,drug_emb_41,drug_emb_42,drug_emb_43,drug_emb_44,drug_emb_45,drug_emb_46,drug_emb_47,drug_emb_48,drug_emb_49,drug_emb_50,drug_emb_51,drug_emb_52,drug_emb_53,drug_emb_54,drug_emb_55,drug_emb_56,drug_emb_57,drug_emb_58,drug_emb_59,drug_emb_60,drug_emb_61,drug_emb_62,drug_emb_63,drug_emb_64,drug_emb_65,drug_emb_66,drug_emb_67,drug_emb_68,drug_emb_69,drug_emb_70,drug_emb_71,drug_emb_72,drug_emb_73,drug_emb_74,drug_emb_75,drug_emb_76,drug_emb_77,drug_emb_78,drug_emb_79,drug_emb_80,drug_emb_81,drug_emb_82,drug_emb_83,drug_emb_84,drug_emb_85,drug_emb_86,drug_emb_87,drug_emb_88,drug_emb_89,drug_emb_90,drug_emb_91,drug_emb_92,drug_emb_93,drug_emb_94,drug_emb_95,drug_emb_96,drug_emb_97,drug_emb_98,drug_emb_99,drug_emb_100,drug_emb_101,drug_emb_102,drug_emb_103,drug_emb_104,drug_emb_105,drug_emb_106,drug_emb_107,drug_emb_108,drug_emb_109,drug_emb_110,drug_emb_111,drug_emb_112,drug_emb_113,drug_emb_114,drug_emb_115,drug_emb_116,drug_emb_117,drug_emb_118,drug_emb_119,drug_emb_120,drug_emb_121,drug_emb_122,drug_emb_123,drug_emb_124,drug_emb_125,drug_emb_126,drug_emb_127,DRD2,ADRA1A,ADRA1D,ADRA2A,ADRA2C,ADRA2B,HSD17B10,DRD3,SIGMAR1,HTR2C,HTR2A,HTR2B,HTR6,CHRM2,CHRM4,CHRM3,CHRM1,TSHR,THRB,LMNA,ACHE,ESR1,ESR2,KCNH2,MTOR,TUBB6,TUBB2B,TUBB2A,TUBA3E,TUBA1C,TUBA1B,TUBB,TUBB8,TUBB4A,TUBA1A,TUBB3,TUBA4A,TUBA3C,TUBB1,TUBB4B,RAB9A,BLM,SMN2,HDAC2,HDAC6,HDAC3,HDAC1,MAPK14,MAPK11,NR3C1,CA2,CA9,CA12,CA14,CA6,MAPK1,HIF1A,EGFR,KDR,ERBB2,JAK3,FLT4,RPS6KB1,SLK,MAP4K5,FER,MINK1,MAP4K4,LCK,SRC,ABL1,LYN,ERBB4,FLT3,BLK,AURKB,AURKC,RIPK2,GAK,EPHA5,STK10,EPHA6,FRK,EPHA8,ABL2,RET,MKNK1,ERBB3,DDR1,MERTK,LTK,TNK1,TIE1,TNNI3K,MAP3K19,HIPK4,ULK3,MAP2K5,PDGFRB,FGFR1,MAP2K1,FYN,RAF1,TYK2,HCK,MAP3K20,KIT,YES1,CSF1R,PDGFRA,BTK,EPHB2,EPHB1,EPHA4,LIMK1,EPHB4,EPHA2,EPHA3,FGR,TNK2,PTK6,BRAF,BCR,DDR2,EPHA1,MAP4K3,SIK2,MAP4K1,EPHB6,MAP3K2,MAP3K3,STK35,NTRK2,NTRK3,TEK,FLT1,AURKA,MKNK2,PLK4,EPHA7,CDK7,AXL,HIPK2,MAP3K7,MUSK,HIPK3,IRAK1,FGFR3,RPS6KA1,TYRO3,FGFR2,PTK2,TTK,BMP2K,TNIK,STK16,TAOK3,NUAK2,IRAK3,TBK1,LRRK2,MET,ROS1
RE-MOL-0000575167,0.12866734,0.0,0.18835111,0.0,0.18821934,0.37017414,0.257748,0.16766198,0.0,0.15161115,0.094588086,0.26906174,0.0,0.21167049,0.11864155,0.26736027,0.0,0.27375382,0.13799766,0.0,0.31968766,0.06452584,0.21877366,0.050034426,0.056456376,0.0,0.448746,0.46573177,0.2978474,0.067577,0.0,0.26592246,0.2372804,0.17497876,0.344809,0.25776163,0.24786708,0.22916088,0.120217115,0.286009,0.12701304,0.0,0.39179125,0.39482173,0.19488668,0.18183061,0.22267976,0.17519182,0.22094351,0.3145366,0.20510015,0.087262236,0.27425772,0.09957141,0.08975325,0.25138155,0.28678915,0.103463754,0.23625907,0.06339794,0.27410075,0.0,0.2641694,0.353241,0.23402904,0.0016419897,0.12572537,0.17935126,0.2535,0.45306182,0.2548351,0.20587842,0.15358137,0.0,0.06841636,0.19569863,0.36269775,0.20738797,0.17927402,0.0,0.30223304,0.1755956,0.35149178,0.0,0.08820461,0.17967027,0.0,0.41639543,0.0,0.13776079,0.0,0.21343084,0.0,0.1388606,0.0,0.21159223,0.0,0.055353314,0.0,0.23184371,0.11635397,0.13916203,0.41414762,0.15836672,0.18937704,0.19276486,0.18094914,0.2682553,0.09418533,0.22159976,0.22110417,0.12220313,0.12493173,0.22105491,0.33754864,0.33097404,0.23534979,0.22811654,0.25068012,0.28027397,0.22467393,0.28351778,0.0,0.23517358,0.17395553,0.15610006,0.37030345,0.15990722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE-MOL-0000123129,0.6670321,0.8140124,0.13863805,0.15482618,0.5722513,0.49387002,0.7651609,0.91390043,0.0,0.3250212,0.33798096,0.40599898,0.0,0.6117048,0.57811004,1.0517397,0.23199591,0.19847065,0.59142935,0.12226045,0.62560505,0.2350242,0.0,0.82902896,0.68874764,0.0,0.41655174,0.7924056,0.638775,0.26720646,0.82260644,0.6080265,0.6103301,0.7789222,0.49298742,0.7539983,0.5544499,0.2986607,0.6296798,0.5287171,0.25156528,0.0,0.8417185,0.59306294,0.25256607,0.49338728,0.70794797,0.37331372,0.7141169,0.56064165,0.31671178,0.31043428,0.42146817,0.53862184,0.42258266,0.380898,0.6508801,1.0078777,0.5703316,0.3424973,0.6363116,0.0,0.7589455,0.15390325,0.9194867,0.25651315,0.52461046,0.6203956,0.5560798,0.6123562,0.117442526,0.45115125,0.23412901,0.0,0.08421112,1.0458286,0.5267933,0.5983447,0.50837266,0.0,0.7510201,0.2927572,0.74885786,0.0,0.11769498,0.0023418078,0.0,0.4759594,0.0,1.2776923,0.0,0.9994251,0.0,0.29815146,0.0,0.43994844,0.0,0.67959136,0.0,0.8806335,0.62967056,0.6664022,0.44237733,0.48175308,0.5894183,0.23383427,0.73067844,0.26132855,0.28010598,0.6488597,0.680491,0.40926576,0.35583514,0.9520845,0.76057917,0.7451406,0.8077081,0.5708986,0.83062583,0.697139,0.662987,0.42670166,0.0,0.5165449,0.22081721,0.953574,0.52588177,0.57016087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE-MOL-0000075835,0.18775368,0.28220227,0.3058664,0.26276204,0.3931344,0.96514964,0.45167834,0.43228018,0.0,0.34422457,0.21119346,0.35834107,0.0,0.4905657,0.20269832,0.63158846,0.0,0.24131696,0.30095163,0.0,0.46983454,0.32255596,0.050853204,0.2645962,0.12144612,0.0,1.3356162,0.50689715,0.600978,0.14269732,0.0,0.5538173,0.8205353,0.45323557,0.5979075,0.3888252,0.44920254,0.47525856,0.37093955,0.37914175,0.1556466,0.0,0.70338774,0.5542781,0.42804888,0.24472585,0.53177524,0.45548964,0.64718443,0.4870134,0.33175316,0.16137101,0.25450587,0.38072652,0.2506775,0.41514638,0.55985606,0.18750708,0.36852628,0.13110113,0.5992862,0.0,0.41597697,0.4898317,0.4219926,0.17516717,0.2815464,0.19298318,0.5077434,0.65101546,0.38990888,0.37021136,0.053124316,0.0,0.047172148,0.38755652,0.45904863,0.39535096,0.21670313,0.0,0.90537727,0.43816996,0.58988124,0.0,0.2946642,0.65296674,0.0,0.5592532,0.0,0.20320171,0.0,0.0,0.0,0.35835207,0.0,0.43680194,0.0,0.021856539,0.0,0.6237797,0.08042665,0.49244723,0.6597617,0.011050508,0.30423188,0.45364252,0.48931992,0.40162057,0.15224306,0.5236978,0.45299655,0.62236613,0.38120183,0.7319207,0.48796946,0.553766,0.64212996,0.46293557,0.37401623,0.6144992,0.52625173,0.45254245,0.0,0.33858654,0.24204455,0.2118943,0.4279541,0.09038024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE-MOL-0000213627,0.39682734,0.2871638,0.158965,0.2298127,0.27480263,0.2377629,0.32820553,0.38018933,0.0,0.23391,0.12861487,0.32441136,0.0,0.43579692,0.23953971,0.46001098,0.56339777,0.20987804,0.3445692,0.009578789,0.4035907,0.12544611,0.08429146,0.3356707,0.3803132,0.0,0.28963968,0.41817328,0.3571471,0.002380598,0.0,0.49034178,0.29869506,0.35301274,0.20509732,0.27677965,0.38208726,0.22146489,0.20217824,0.20464894,0.16851895,0.0,0.41100216,0.38161904,0.29563606,0.1819509,0.21256423,0.30527186,0.377498,0.3248281,0.15571699,0.20183988,0.46239522,0.1862833,0.17657995,0.46573123,0.21784945,0.3218695,0.14855646,0.20943984,0.4176013,0.0,0.5048679,0.27726805,0.4217343,0.20476075,0.3599696,0.40351802,0.34631884,0.31754053,0.16138734,0.2381122,0.5643128,0.0,0.0,0.5537887,0.27680618,0.29212824,0.18999681,0.0,0.26037306,0.17543876,0.32853392,0.0,0.19901985,0.081615075,0.0,0.34068602,0.0,0.5264377,0.0,0.5294041,0.0,0.13796905,0.0,0.27993938,0.0,0.25528947,0.0,0.3838802,0.22650953,0.2510616,0.3835328,0.36829695,0.2520591,0.19104323,0.44407162,0.094146594,0.18283735,0.278045,0.2377396,0.32620865,0.27871245,0.49517065,0.32515228,0.36787975,0.43100303,0.32284766,0.411845,0.1401014,0.19655026,0.23934604,0.0,0.33715615,0.14861394,0.49350727,0.40898195,0.36032644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE-MOL-0000448861,0.25362203,0.19783713,0.30246067,0.26194197,0.35243142,0.80942494,0.4400465,0.3520017,0.0,0.21773258,0.21356083,0.35692832,0.0,0.34846947,0.24637158,0.49617055,0.06118546,0.2011512,0.34809816,0.006765838,0.38957804,0.20874976,0.10026624,0.32604188,0.32660502,0.0,0.77288777,0.49218905,0.5029188,0.12962556,0.0,0.4386391,0.46649534,0.37992737,0.39950502,0.44011596,0.43326208,0.39893964,0.3168715,0.2891948,0.18392383,0.0,0.538236,0.39508152,0.35328144,0.31957847,0.42614305,0.3834286,0.5284295,0.3510225,0.33915433,0.27559307,0.32647663,0.2844923,0.27480626,0.38816607,0.4074881,0.31028956,0.16358988,0.20427847,0.45430884,0.0,0.3899865,0.30601764,0.43340707,0.21477103,0.24788979,0.34962422,0.45356342,0.3777188,0.17581567,0.17948781,0.13757195,0.0,0.15256937,0.34571058,0.34997705,0.39930946,0.24935344,0.0,0.67940897,0.47373685,0.4197292,0.0,0.24718581,0.25579607,0.0,0.31941226,0.0,0.3471133,0.0,0.18223733,0.0,0.31115836,0.0,0.37254682,0.0,0.125545,0.0,0.5258749,0.25814858,0.3862836,0.44801342,0.16029808,0.38917655,0.33091974,0.51235294,0.36521903,0.14071509,0.3407212,0.372225,0.3608501,0.31086215,0.46059403,0.44888902,0.43725222,0.4747413,0.3698593,0.44925112,0.4279533,0.32385045,0.38348666,0.0,0.29849818,0.23401326,0.34928066,0.44195357,0.2836164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE-MOL-0000575640,0.11769965,0.09474051,0.14095733,0.09073363,0.23091164,0.49638152,0.21816641,0.19061397,0.0,0.17514044,0.14404392,0.24599689,0.0,0.3130835,0.25548634,0.3681454,0.0,0.2625201,0.17652422,0.0,0.20031716,0.06743442,0.1118025,0.2925073,0.06994104,0.0,0.4130264,0.31588793,0.23853187,0.005027635,0.0,0.0990281,0.20078662,0.43768418,0.410576,0.22827527,0.22272165,0.28764415,0.18801227,0.27722973,0.17100523,0.0,0.34562898,0.2810408,0.17862894,0.16239926,0.108677626,0.24948351,0.19983141,0.41672453,0.09847181,0.10016121,0.16209632,0.1801842,0.17318334,0.2341404,0.25011298,0.0,0.2572131,0.1356262,0.3179027,0.0,0.09799923,0.24145798,0.26667476,0.09435552,0.013622509,0.21402675,0.062111694,0.45571694,0.19095884,0.25137368,0.13118286,0.0,0.0,0.27893245,0.30854517,0.23140045,0.16370013,0.0,0.18610255,0.042530917,0.2804346,0.0,0.111605294,0.05784201,0.0,0.37607867,0.0,0.30804855,0.0,0.2400758,0.0,0.12773682,0.0,0.33037746,0.0,0.15826942,0.0,0.39211017,0.12403152,0.15095645,0.3550496,0.08139453,0.071686625,0.1999879,0.22679031,0.2290384,0.16192703,0.1823402,0.33718908,0.15504155,0.2220851,0.1813765,0.24340223,0.38101757,0.41828707,0.2870402,0.21959856,0.23409237,0.32913956,0.3084543,0.0,0.24473406,0.2538785,0.21944892,0.299852,0.06480777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE-MOL-0000016073,0.21564049,0.2993825,0.21006016,0.19571927,0.3044772,0.43548715,0.3403414,0.44388708,0.0,0.2039533,0.20423712,0.3367926,0.0,0.35915583,0.24072754,0.55109286,0.1036039,0.38496155,0.31744698,0.0548972,0.30355716,0.26629525,0.13958375,0.41051322,0.24784558,0.0,0.6941772,0.518755,0.52939504,0.113856,0.0,0.55037594,0.43470794,0.33056054,0.45901316,0.27481028,0.44896558,0.32568333,0.34318224,0.2378541,0.16475691,0.0,0.60490197,0.42098394,0.18324661,0.18978913,0.31060672,0.40654194,0.4491427,0.3467166,0.3126188,0.19511923,0.35756633,0.2894453,0.17784761,0.41429502,0.37080538,0.26657104,0.28565633,0.30395642,0.4396609,0.0,0.43508595,0.36152735,0.39342642,0.17905428,0.36486182,0.3574217,0.50391304,0.46311343,0.30815881,0.23806724,0.054654486,0.0,0.18266977,0.58262604,0.40242228,0.22925436,0.23692963,0.0,0.57934237,0.29651287,0.49774954,0.0,0.13425432,0.1418519,0.0,0.4369496,0.0,0.45628828,0.0,0.34216055,0.0,0.2190185,0.0,0.28850633,0.0,0.20192927,0.0,0.3591286,0.27762824,0.3753005,0.5555025,0.24675646,0.34674424,0.29918697,0.3168001,0.29938594,0.14310747,0.3033174,0.42521116,0.4829301,0.30754793,0.39182672,0.43580717,0.54347384,0.27931446,0.4019672,0.27760297,0.52872396,0.3900775,0.29058236,0.0,0.297175,0.2603914,0.4756457,0.40353274,0.37451148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE-MOL-0000071515,0.14900154,0.20287952,0.115497075,0.088521555,0.23753293,0.24380738,0.21676034,0.28234816,0.0,0.16063035,0.18801843,0.20966022,0.0,0.26401514,0.2039354,0.3433419,0.09917753,0.16309817,0.17109022,0.074281916,0.2462812,0.15878215,0.06148837,0.28351986,0.18901187,0.0,0.3976571,0.36262587,0.3809628,0.12409251,0.003165868,0.1934576,0.30603284,0.31633773,0.32791838,0.21132645,0.2288488,0.23332238,0.15397029,0.23154292,0.15307581,0.0,0.39603835,0.27905452,0.17341343,0.20550743,0.15353869,0.23910421,0.24369782,0.27881333,0.15156247,0.15396036,0.25494954,0.22558427,0.17023017,0.29963216,0.31945646,0.15092342,0.24753326,0.09787368,0.29173386,0.0,0.18926866,0.2742712,0.26510167,0.09629229,0.15352264,0.22803684,0.17726123,0.39319268,0.25725552,0.2965493,0.095921874,0.0,0.08377971,0.2750851,0.20210133,0.30085394,0.2030586,0.0,0.19824055,0.14651757,0.31491283,0.0,0.117362976,0.16519119,0.0,0.33729318,0.0,0.36713767,0.0,0.23029006,0.0,0.15594716,0.0,0.20502731,0.0,0.18051192,0.0,0.2802389,0.13858122,0.17537135,0.30772415,0.13602774,0.17355861,0.19144489,0.15522431,0.2050811,0.18994577,0.20402722,0.25797465,0.20172708,0.20527865,0.20582344,0.30940473,0.3039447,0.32162783,0.27119488,0.29917234,0.31118098,0.24441141,0.23605783,0.0,0.22175422,0.15281035,0.27489582,0.28345135,0.23112424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
